,annual_income,education_level,occupation,no_of_children,fav_genre,weekly_avg_viewing_hours,peak_viewing_time,education_score,normalized_income,norm_viewing_hours,ad_score
13004,99000.0,Master,Environmental education officer,0,News,26.5,Overnight,3,0.4523809523809524,0.6779220779220779,72.0
13005,91000.0,Bachelor,"Scientist, research (life sciences)",2,Comedy,17.1,Afternoon,2,0.35714285714285715,0.43376623376623386,59.0
13006,92000.0,Master,Chartered legal executive (England and Wales),1,Reality,23.6,Prime Time,3,0.36904761904761907,0.6025974025974027,73.0
13007,97000.0,Master,"Designer, graphic",1,Sci-Fi,17.3,Afternoon,3,0.42857142857142855,0.438961038961039,72.0
13008,106000.0,High School,"Education officer, environmental",3,Comedy,10.5,Daytime,1,0.5357142857142857,0.2623376623376623,51.0
13009,97000.0,Bachelor,Special educational needs teacher,1,Sports,25.0,Afternoon,2,0.42857142857142855,0.638961038961039,61.0
13010,111000.0,High School,Chief Executive Officer,0,Comedy,27.2,Prime Time,1,0.5952380952380952,0.6961038961038961,47.0
13011,90000.0,High School,Furniture conservator/restorer,0,Documentary,17.8,Overnight,1,0.34523809523809523,0.451948051948052,34.0
13012,87000.0,High School,Personal assistant,0,News,25.7,Daytime,1,0.30952380952380953,0.6571428571428571,37.0
13013,119000.0,PhD,IT trainer,2,Sports,15.1,Daytime,4,0.6904761904761905,0.3818181818181818,98.0
13014,93000.0,Bachelor,"Geologist, wellsite",0,Politics,26.3,Afternoon,2,0.38095238095238093,0.6727272727272727,55.00000000000001
13015,87000.0,High School,"Surveyor, rural practice",0,Sci-Fi,18.3,Daytime,1,0.30952380952380953,0.464935064935065,34.0
13016,83000.0,High School,Recruitment consultant,1,Documentary,16.6,Afternoon,1,0.2619047619047619,0.42077922077922086,36.0
13017,111000.0,High School,Marine scientist,2,Sports,14.9,Prime Time,1,0.5952380952380952,0.37662337662337664,50.0
13018,97000.0,High School,Arboriculturist,2,Sports,28.4,Overnight,1,0.42857142857142855,0.7272727272727273,52.0
13019,97000.0,High School,"Sales professional, IT",0,Reality,19.9,Daytime,1,0.42857142857142855,0.5064935064935064,38.0
13020,98000.0,High School,Tree surgeon,1,News,26.3,Prime Time,1,0.44047619047619047,0.6727272727272727,47.0
13021,110000.0,High School,"Surveyor, quantity",4,Sci-Fi,19.0,Overnight,1,0.5833333333333334,0.48311688311688317,62.0
13022,98000.0,Bachelor,Merchant navy officer,2,Sci-Fi,19.8,Daytime,2,0.44047619047619047,0.503896103896104,63.0
13023,123000.0,PhD,Charity officer,4,News,14.5,Overnight,4,0.7380952380952381,0.36623376623376624,109.00000000000001
13024,101000.0,Bachelor,Animal technologist,1,Sports,27.9,Afternoon,2,0.47619047619047616,0.7142857142857143,64.0
13025,111000.0,Master,Hospital doctor,1,Reality,17.7,Overnight,3,0.5952380952380952,0.4493506493506494,77.0
13026,108000.0,High School,Careers adviser,2,Documentary,22.2,Daytime,1,0.5595238095238095,0.5662337662337662,53.0
13027,100000.0,Master,Pensions consultant,0,Drama,13.2,Overnight,3,0.4642857142857143,0.33246753246753247,66.0
13028,94000.0,High School,Chartered accountant,2,Documentary,18.9,Afternoon,1,0.39285714285714285,0.4805194805194805,46.0
13029,103000.0,Master,Holiday representative,1,Reality,21.5,Afternoon,3,0.5,0.5480519480519481,76.0
13030,105000.0,Master,"Engineer, aeronautical",0,Comedy,18.8,Afternoon,3,0.5238095238095238,0.47792207792207797,70.0
13031,94000.0,Master,Toxicologist,2,Sports,17.2,Afternoon,3,0.39285714285714285,0.4363636363636364,76.0
13032,102000.0,Master,Food technologist,0,Sports,8.8,Prime Time,3,0.4880952380952381,0.2181818181818182,64.0
13033,112000.0,Bachelor,Bookseller,1,Politics,20.8,Afternoon,2,0.6071428571428571,0.5298701298701299,64.0
13034,121000.0,High School,"Engineer, energy",0,Politics,19.6,Prime Time,1,0.7142857142857143,0.49870129870129876,46.0
13035,109000.0,Bachelor,Archaeologist,0,News,14.5,Overnight,2,0.5714285714285714,0.36623376623376624,54.0
13036,119000.0,Bachelor,Pharmacologist,0,Comedy,21.3,Prime Time,2,0.6904761904761905,0.5428571428571429,62.0
13037,94000.0,High School,Herbalist,2,Drama,26.1,Daytime,1,0.39285714285714285,0.6675324675324676,50.0
13038,107000.0,Bachelor,"Doctor, hospital",0,Drama,13.9,Afternoon,2,0.5476190476190477,0.35064935064935066,53.0
13039,113000.0,Bachelor,Interior and spatial designer,0,Reality,11.5,Daytime,2,0.6190476190476191,0.2883116883116883,54.0
13040,91000.0,High School,"Engineer, production",2,News,12.2,Overnight,1,0.35714285714285715,0.3064935064935065,42.0
13041,95000.0,Bachelor,"Designer, television/film set",2,Drama,18.7,Prime Time,2,0.40476190476190477,0.4753246753246753,62.0
13042,117000.0,Bachelor,"Producer, television/film/video",2,Reality,15.3,Daytime,2,0.6666666666666666,0.38701298701298703,68.0
13043,90000.0,High School,English as a second language teacher,4,Sports,25.5,Afternoon,1,0.34523809523809523,0.6519480519480519,57.99999999999999
13044,87000.0,Bachelor,"Teacher, primary school",2,Drama,14.7,Afternoon,2,0.30952380952380953,0.3714285714285714,56.99999999999999
13045,115000.0,PhD,Chartered legal executive (England and Wales),0,Politics,21.1,Daytime,4,0.6428571428571429,0.5376623376623377,90.0
13046,112000.0,Master,Theatre manager,1,Sci-Fi,15.4,Overnight,3,0.6071428571428571,0.38961038961038963,76.0
13047,104000.0,Bachelor,Adult guidance worker,1,Drama,18.1,Prime Time,2,0.5119047619047619,0.45974025974025984,60.0
13048,100000.0,High School,Warehouse manager,1,Documentary,15.1,Overnight,1,0.4642857142857143,0.3818181818181818,42.0
13049,96000.0,High School,Personal assistant,1,Reality,22.3,Prime Time,1,0.4166666666666667,0.5688311688311689,44.0
13050,103000.0,High School,"Designer, exhibition/display",1,Drama,22.7,Daytime,1,0.5,0.5792207792207792,47.0
13051,116000.0,High School,Clinical psychologist,2,Documentary,22.8,Daytime,1,0.6547619047619048,0.5818181818181819,56.00000000000001
13052,102000.0,PhD,Clinical molecular geneticist,2,Comedy,18.6,Daytime,4,0.4880952380952381,0.4727272727272728,94.0
13053,122000.0,PhD,Waste management officer,0,Documentary,11.0,Daytime,4,0.7261904761904762,0.2753246753246753,87.0
13054,91000.0,Master,Legal secretary,0,Comedy,16.3,Afternoon,3,0.35714285714285715,0.412987012987013,64.0
13055,100000.0,High School,Energy manager,0,News,28.9,Overnight,1,0.4642857142857143,0.7402597402597403,44.0
13056,96000.0,High School,Police officer,0,Sports,19.0,Afternoon,1,0.4166666666666667,0.48311688311688317,37.0
13057,89000.0,Bachelor,Sport and exercise psychologist,2,News,18.1,Prime Time,2,0.3333333333333333,0.45974025974025984,59.0
13058,98000.0,Bachelor,Retail merchandiser,1,News,26.8,Overnight,2,0.44047619047619047,0.6857142857142857,62.0
13059,104000.0,Bachelor,Ranger/warden,0,News,20.3,Overnight,2,0.5119047619047619,0.5168831168831169,56.00000000000001
13060,105000.0,Bachelor,Learning mentor,0,Sci-Fi,19.0,Afternoon,2,0.5238095238095238,0.48311688311688317,55.00000000000001
13061,122000.0,Master,Gaffer,2,Comedy,22.4,Overnight,3,0.7261904761904762,0.5714285714285714,88.0
13062,105000.0,Master,Careers adviser,1,Reality,27.6,Daytime,3,0.5238095238095238,0.7064935064935066,80.0
13063,112000.0,Bachelor,"Administrator, education",0,Drama,14.4,Prime Time,2,0.6071428571428571,0.36363636363636365,55.00000000000001
13064,101000.0,Master,Video editor,0,Documentary,13.6,Afternoon,3,0.47619047619047616,0.34285714285714286,66.0
13065,117000.0,High School,Dancer,0,News,16.9,Daytime,1,0.6666666666666666,0.42857142857142855,44.0
13066,124000.0,Bachelor,Environmental health practitioner,1,News,20.1,Afternoon,2,0.75,0.5116883116883117,68.0
13067,105000.0,High School,"Scientist, physiological",0,Drama,22.5,Prime Time,1,0.5238095238095238,0.5740259740259741,42.0
13068,90000.0,High School,Planning and development surveyor,0,News,26.6,Daytime,1,0.34523809523809523,0.6805194805194806,39.0
13069,95000.0,High School,Airline pilot,1,Comedy,16.8,Afternoon,1,0.40476190476190477,0.425974025974026,41.0
13070,103000.0,High School,Data scientist,2,Comedy,17.7,Afternoon,1,0.5,0.4493506493506494,49.0
13071,105000.0,PhD,"Engineer, maintenance (IT)",0,Sci-Fi,25.9,Daytime,4,0.5238095238095238,0.6623376623376623,89.0
13072,107000.0,Bachelor,Scientific laboratory technician,0,Reality,21.6,Daytime,2,0.5476190476190477,0.5506493506493507,56.99999999999999
13073,105000.0,PhD,Financial controller,1,Drama,18.6,Afternoon,4,0.5238095238095238,0.4727272727272728,90.0
13074,100000.0,High School,Barrister,2,Comedy,19.1,Overnight,1,0.4642857142857143,0.48571428571428577,49.0
13075,94000.0,High School,Product manager,2,Sci-Fi,26.9,Overnight,1,0.39285714285714285,0.6883116883116883,51.0
13076,104000.0,Bachelor,Analytical chemist,2,Reality,33.4,Daytime,2,0.5119047619047619,0.8571428571428571,72.0
13077,119000.0,High School,Barrister's clerk,1,Sci-Fi,28.2,Daytime,1,0.6904761904761905,0.7220779220779221,55.00000000000001
13078,110000.0,Bachelor,Press sub,2,News,20.5,Daytime,2,0.5833333333333334,0.5220779220779221,68.0
13079,105000.0,Bachelor,"Therapist, horticultural",1,Reality,21.9,Daytime,2,0.5238095238095238,0.5584415584415584,62.0
13080,110000.0,Master,Media buyer,1,News,24.5,Overnight,3,0.5833333333333334,0.625974025974026,80.0
13081,96000.0,Bachelor,"Administrator, local government",1,Sports,12.7,Overnight,2,0.4166666666666667,0.3194805194805195,54.0
13082,95000.0,Bachelor,Optometrist,1,Reality,18.7,Afternoon,2,0.40476190476190477,0.4753246753246753,56.99999999999999
13083,93000.0,High School,"Radiographer, therapeutic",0,Sports,16.8,Afternoon,1,0.38095238095238093,0.425974025974026,35.0
13084,99000.0,Master,Clinical molecular geneticist,0,Drama,21.9,Prime Time,3,0.4523809523809524,0.5584415584415584,70.0
13085,96000.0,Bachelor,"Engineer, electrical",1,News,14.2,Prime Time,2,0.4166666666666667,0.3584415584415584,55.00000000000001
13086,112000.0,High School,"Administrator, education",0,Politics,28.8,Overnight,1,0.6071428571428571,0.7376623376623377,48.0
13087,95000.0,High School,Equality and diversity officer,1,News,21.2,Daytime,1,0.40476190476190477,0.5402597402597403,43.0
13088,92000.0,Bachelor,Amenity horticulturist,1,Sci-Fi,18.3,Daytime,2,0.36904761904761907,0.464935064935065,55.00000000000001
13089,119000.0,PhD,Regulatory affairs officer,0,Documentary,19.3,Prime Time,4,0.6904761904761905,0.49090909090909096,91.0
13090,95000.0,High School,Primary school teacher,0,Reality,23.8,Afternoon,1,0.40476190476190477,0.6077922077922079,39.0
13091,102000.0,Master,"Conservator, museum/gallery",2,Comedy,12.9,Afternoon,3,0.4880952380952381,0.3246753246753247,76.0
13092,105000.0,Bachelor,"Engineer, control and instrumentation",2,Drama,16.1,Overnight,2,0.5238095238095238,0.4077922077922078,64.0
13093,89000.0,Bachelor,"Scientist, research (physical sciences)",1,Sci-Fi,24.0,Daytime,2,0.3333333333333333,0.612987012987013,56.99999999999999
13094,112000.0,PhD,Art gallery manager,1,Drama,16.7,Afternoon,4,0.6071428571428571,0.4233766233766234,92.0
13095,106000.0,Bachelor,"Development worker, international aid",2,Reality,25.7,Overnight,2,0.5357142857142857,0.6571428571428571,69.0
13096,116000.0,Master,Print production planner,2,Sci-Fi,19.1,Afternoon,3,0.6547619047619048,0.48571428571428577,84.0
13097,93000.0,Bachelor,Insurance account manager,0,Comedy,19.1,Daytime,2,0.38095238095238093,0.48571428571428577,51.0
13098,101000.0,High School,Stage manager,2,Documentary,17.2,Prime Time,1,0.47619047619047616,0.4363636363636364,48.0
13099,100000.0,Bachelor,"Doctor, general practice",1,Politics,23.4,Overnight,2,0.4642857142857143,0.5974025974025974,61.0
13100,103000.0,PhD,Passenger transport manager,0,Sports,21.9,Afternoon,4,0.5,0.5584415584415584,86.0
13101,85000.0,Master,"Administrator, Civil Service",2,Documentary,18.6,Overnight,3,0.2857142857142857,0.4727272727272728,73.0
13102,101000.0,High School,Data processing manager,0,Sci-Fi,24.3,Prime Time,1,0.47619047619047616,0.6207792207792209,42.0
13103,86000.0,High School,"Surveyor, hydrographic",0,Sports,13.8,Daytime,1,0.2976190476190476,0.34805194805194806,31.0
13104,104000.0,Bachelor,Financial adviser,2,Sports,17.3,Afternoon,2,0.5119047619047619,0.438961038961039,64.0
13105,79000.0,Bachelor,Arts development officer,2,Documentary,17.3,Afternoon,2,0.21428571428571427,0.438961038961039,55.00000000000001
13106,81000.0,High School,Health visitor,0,Drama,15.3,Overnight,1,0.23809523809523808,0.38701298701298703,30.0
13107,108000.0,High School,Clinical embryologist,2,Politics,21.0,Prime Time,1,0.5595238095238095,0.5350649350649351,52.0
13108,95000.0,Master,"Librarian, public",0,Politics,13.7,Overnight,3,0.40476190476190477,0.3454545454545454,64.0
13109,90000.0,Master,Forensic psychologist,1,News,15.4,Prime Time,3,0.34523809523809523,0.38961038961038963,68.0
13110,113000.0,Master,"Optician, dispensing",1,Drama,19.5,Daytime,3,0.6190476190476191,0.49610389610389616,78.0
13111,103000.0,PhD,Lawyer,1,News,14.1,Prime Time,4,0.5,0.35584415584415585,87.0
13112,109000.0,High School,Garment/textile technologist,1,Drama,23.2,Daytime,1,0.5714285714285714,0.5922077922077922,49.0
13113,98000.0,Master,Music tutor,0,Documentary,27.2,Afternoon,3,0.44047619047619047,0.6961038961038961,72.0
13114,127000.0,Bachelor,Public librarian,1,Documentary,22.8,Daytime,2,0.7857142857142857,0.5818181818181819,70.0
13115,94000.0,PhD,"Editor, commissioning",0,Documentary,19.1,Afternoon,4,0.39285714285714285,0.48571428571428577,82.0
13116,117000.0,High School,Soil scientist,0,Reality,14.8,Overnight,1,0.6666666666666666,0.37402597402597404,42.0
13117,99000.0,High School,Printmaker,1,News,17.2,Prime Time,1,0.4523809523809524,0.4363636363636364,42.0
13118,83000.0,Master,"Teacher, adult education",2,Drama,15.4,Overnight,3,0.2619047619047619,0.38961038961038963,71.0
13119,105000.0,PhD,Ceramics designer,0,Sci-Fi,26.1,Afternoon,4,0.5238095238095238,0.6675324675324676,89.0
13120,103000.0,Master,"Conservation officer, historic buildings",0,Sports,21.8,Daytime,3,0.5,0.5558441558441559,71.0
13121,89000.0,Master,"Psychologist, sport and exercise",0,Sci-Fi,19.1,Prime Time,3,0.3333333333333333,0.48571428571428577,65.0
13122,91000.0,High School,Industrial/product designer,0,Reality,23.4,Overnight,1,0.35714285714285715,0.5974025974025974,38.0
13123,100000.0,Master,Medical secretary,0,Drama,11.2,Daytime,3,0.4642857142857143,0.2805194805194805,65.0
13124,103000.0,Master,Production manager,1,Drama,19.0,Daytime,3,0.5,0.48311688311688317,75.0
13125,75000.0,Master,"Investment banker, operational",1,Comedy,30.8,Daytime,3,0.16666666666666666,0.7896103896103897,71.0
13126,111000.0,Bachelor,Broadcast engineer,3,Drama,22.1,Daytime,2,0.5952380952380952,0.5636363636363637,74.0
13127,95000.0,High School,Patent examiner,0,Reality,10.5,Afternoon,1,0.40476190476190477,0.2623376623376623,32.0
13128,87000.0,Bachelor,"Merchandiser, retail",0,Politics,17.8,Overnight,2,0.30952380952380953,0.451948051948052,48.0
13129,109000.0,Bachelor,Museum/gallery curator,1,Sports,19.5,Daytime,2,0.5714285714285714,0.49610389610389616,62.0
13130,100000.0,PhD,Music therapist,0,Drama,23.8,Overnight,4,0.4642857142857143,0.6077922077922079,86.0
13131,112000.0,Bachelor,Media planner,1,Comedy,11.5,Daytime,2,0.6071428571428571,0.2883116883116883,59.0
13132,104000.0,Bachelor,Chief Financial Officer,3,Comedy,20.3,Afternoon,2,0.5119047619047619,0.5168831168831169,71.0
13133,100000.0,PhD,"Copywriter, advertising",0,Sports,17.7,Overnight,4,0.4642857142857143,0.4493506493506494,83.0
13134,98000.0,High School,International aid/development worker,1,Sci-Fi,21.1,Daytime,1,0.44047619047619047,0.5376623376623377,44.0
13135,105000.0,High School,Astronomer,0,Reality,23.9,Overnight,1,0.5238095238095238,0.6103896103896104,43.0
13136,96000.0,Bachelor,"Teacher, early years/pre",1,Drama,23.0,Prime Time,2,0.4166666666666667,0.5870129870129871,59.0
13137,91000.0,High School,Emergency planning/management officer,2,Documentary,21.8,Prime Time,1,0.35714285714285715,0.5558441558441559,47.0
13138,106000.0,High School,"Engineer, civil (consulting)",1,Documentary,8.0,Daytime,1,0.5357142857142857,0.19740259740259739,40.0
13139,99000.0,Master,Garment/textile technologist,1,Comedy,14.4,Afternoon,3,0.4523809523809524,0.36363636363636365,71.0
13140,100000.0,Bachelor,Printmaker,1,Sports,14.6,Afternoon,2,0.4642857142857143,0.3688311688311688,56.00000000000001
13141,111000.0,High School,Arboriculturist,0,Documentary,31.3,Overnight,1,0.5952380952380952,0.8025974025974026,49.0
13142,99000.0,High School,"Administrator, sports",1,Comedy,22.0,Daytime,1,0.4523809523809524,0.5610389610389611,45.0
13143,100000.0,High School,"Surveyor, planning and development",0,Comedy,18.0,Overnight,1,0.4642857142857143,0.4571428571428572,38.0
13144,94000.0,Bachelor,Public affairs consultant,1,Reality,23.0,Overnight,2,0.39285714285714285,0.5870129870129871,59.0
13145,104000.0,High School,"Production assistant, radio",0,Drama,16.2,Afternoon,1,0.5119047619047619,0.41038961038961036,39.0
13146,103000.0,Master,Animal technologist,0,Reality,20.4,Prime Time,3,0.5,0.5194805194805194,70.0
13147,109000.0,Bachelor,Radio producer,0,Sports,24.9,Daytime,2,0.5714285714285714,0.6363636363636364,60.0
13148,94000.0,High School,"Engineer, electronics",4,Documentary,23.4,Afternoon,1,0.39285714285714285,0.5974025974025974,59.0
13149,95000.0,High School,Emergency planning/management officer,1,Drama,30.0,Prime Time,1,0.40476190476190477,0.7688311688311689,48.0
13150,108000.0,Bachelor,Technical author,2,Politics,21.3,Daytime,2,0.5595238095238095,0.5428571428571429,68.0
13151,103000.0,High School,Secondary school teacher,2,News,20.5,Prime Time,1,0.5,0.5220779220779221,50.0
13152,91000.0,Bachelor,Chief Operating Officer,1,Politics,29.7,Daytime,2,0.35714285714285715,0.7610389610389611,61.0
13153,113000.0,PhD,Travel agency manager,1,Sports,17.3,Overnight,4,0.6190476190476191,0.438961038961039,92.0
13154,83000.0,High School,Herbalist,3,Comedy,33.2,Daytime,1,0.2619047619047619,0.851948051948052,55.00000000000001
13155,108000.0,High School,Information officer,0,Drama,19.0,Daytime,1,0.5595238095238095,0.48311688311688317,41.0
13156,87000.0,Master,Patent attorney,0,Documentary,20.2,Afternoon,3,0.30952380952380953,0.5142857142857143,65.0
13157,119000.0,High School,Geophysicist/field seismologist,1,Comedy,21.4,Afternoon,1,0.6904761904761905,0.5454545454545454,52.0
13158,85000.0,High School,Archaeologist,1,Comedy,12.6,Prime Time,1,0.2857142857142857,0.3168831168831169,35.0
13159,112000.0,High School,Financial risk analyst,0,Sci-Fi,18.8,Daytime,1,0.6071428571428571,0.47792207792207797,43.0
13160,99000.0,PhD,"Surveyor, insurance",2,Documentary,15.5,Daytime,4,0.4523809523809524,0.39220779220779217,91.0
13161,96000.0,PhD,"Engineer, water",1,Politics,23.2,Prime Time,4,0.4166666666666667,0.5922077922077922,89.0
13162,102000.0,High School,Politician's assistant,2,Politics,17.8,Afternoon,1,0.4880952380952381,0.451948051948052,49.0
13163,106000.0,Bachelor,Quarry manager,1,News,19.9,Daytime,2,0.5357142857142857,0.5064935064935064,61.0
13164,91000.0,High School,Housing manager/officer,1,Reality,19.0,Overnight,1,0.35714285714285715,0.48311688311688317,40.0
13165,92000.0,Bachelor,"Scientist, research (maths)",0,Politics,16.1,Daytime,2,0.36904761904761907,0.4077922077922078,49.0
13166,106000.0,High School,Art gallery manager,0,Sports,24.5,Prime Time,1,0.5357142857142857,0.625974025974026,44.0
13167,83000.0,High School,"Administrator, sports",3,Politics,25.9,Prime Time,1,0.2619047619047619,0.6623376623376623,51.0
13168,94000.0,Master,Music tutor,0,Sports,13.4,Daytime,3,0.39285714285714285,0.33766233766233766,64.0
13169,130000.0,High School,Senior tax professional/tax inspector,1,Comedy,18.5,Daytime,1,0.8214285714285714,0.4701298701298702,54.0
13170,90000.0,High School,Field trials officer,0,Drama,19.7,Afternoon,1,0.34523809523809523,0.5012987012987014,35.0
13171,111000.0,Master,Exhibition designer,0,Sci-Fi,10.3,Prime Time,3,0.5952380952380952,0.2571428571428572,68.0
13172,94000.0,Master,"Biochemist, clinical",0,News,20.7,Afternoon,3,0.39285714285714285,0.5272727272727273,67.0
13173,105000.0,Bachelor,Aeronautical engineer,0,News,22.4,Afternoon,2,0.5238095238095238,0.5714285714285714,56.99999999999999
13174,107000.0,PhD,Accommodation manager,0,Sci-Fi,21.2,Prime Time,4,0.5476190476190477,0.5402597402597403,87.0
13175,111000.0,Bachelor,"Engineer, agricultural",1,Comedy,18.5,Afternoon,2,0.5952380952380952,0.4701298701298702,62.0
13176,98000.0,High School,Animator,0,Reality,22.9,Afternoon,1,0.44047619047619047,0.5844155844155844,40.0
13177,120000.0,High School,"Therapist, occupational",1,Drama,21.7,Daytime,1,0.7023809523809523,0.5532467532467533,52.0
13178,94000.0,High School,"Designer, ceramics/pottery",1,Reality,12.2,Prime Time,1,0.39285714285714285,0.3064935064935065,38.0
13179,102000.0,High School,Charity fundraiser,2,Reality,24.6,Overnight,1,0.4880952380952381,0.6285714285714287,52.0
13180,102000.0,Bachelor,Insurance account manager,0,Documentary,21.3,Overnight,2,0.4880952380952381,0.5428571428571429,55.00000000000001
13181,89000.0,High School,Leisure centre manager,0,Reality,25.7,Overnight,1,0.3333333333333333,0.6571428571428571,38.0
13182,97000.0,Bachelor,Ranger/warden,2,Documentary,18.6,Daytime,2,0.42857142857142855,0.4727272727272728,62.0
13183,102000.0,High School,Warden/ranger,1,Comedy,29.3,Overnight,1,0.4880952380952381,0.7506493506493507,50.0
13184,96000.0,High School,Prison officer,0,Reality,22.5,Daytime,1,0.4166666666666667,0.5740259740259741,39.0
13185,124000.0,Bachelor,Research scientist (physical sciences),1,Sci-Fi,26.0,Overnight,2,0.75,0.6649350649350649,71.0
13186,92000.0,High School,Homeopath,2,Drama,18.5,Overnight,1,0.36904761904761907,0.4701298701298702,45.0
13187,112000.0,High School,"Chemist, analytical",1,Politics,23.9,Overnight,1,0.6071428571428571,0.6103896103896104,50.0
13188,109000.0,PhD,Medical laboratory scientific officer,1,Politics,22.0,Daytime,4,0.5714285714285714,0.5610389610389611,93.0
13189,100000.0,Master,"Chemist, analytical",1,News,22.5,Afternoon,3,0.4642857142857143,0.5740259740259741,75.0
13190,91000.0,Bachelor,"Scientist, research (medical)",1,News,24.5,Prime Time,2,0.35714285714285715,0.625974025974026,57.99999999999999
13191,92000.0,Bachelor,Fisheries officer,2,News,18.4,Prime Time,2,0.36904761904761907,0.4675324675324675,60.0
13192,95000.0,Bachelor,Editorial assistant,2,Sports,11.3,Prime Time,2,0.40476190476190477,0.2831168831168831,57.99999999999999
13193,82000.0,High School,Oncologist,0,News,26.3,Daytime,1,0.25,0.6727272727272727,36.0
13194,90000.0,High School,Fisheries officer,1,Sci-Fi,17.8,Afternoon,1,0.34523809523809523,0.451948051948052,39.0
13195,85000.0,Bachelor,Computer games developer,2,Documentary,18.8,Prime Time,2,0.2857142857142857,0.47792207792207797,57.99999999999999
13196,113000.0,High School,"Chemist, analytical",2,Sci-Fi,20.5,Daytime,1,0.6190476190476191,0.5220779220779221,54.0
13197,106000.0,High School,Estate manager/land agent,1,Drama,19.3,Daytime,1,0.5357142857142857,0.49090909090909096,46.0
13198,108000.0,High School,"Therapist, nutritional",3,News,22.4,Daytime,1,0.5595238095238095,0.5714285714285714,57.99999999999999
13199,106000.0,High School,Archivist,0,Reality,8.2,Afternoon,1,0.5357142857142857,0.20259740259740258,35.0
13200,102000.0,PhD,"Restaurant manager, fast food",0,Comedy,22.3,Overnight,4,0.4880952380952381,0.5688311688311689,86.0
13201,115000.0,High School,"Education officer, environmental",1,Reality,25.0,Overnight,1,0.6428571428571429,0.638961038961039,52.0
13202,94000.0,High School,Gaffer,2,Comedy,20.2,Daytime,1,0.39285714285714285,0.5142857142857143,47.0
13203,101000.0,Bachelor,Museum education officer,1,Documentary,23.5,Afternoon,2,0.47619047619047616,0.6000000000000001,61.0
13204,107000.0,Bachelor,"Merchandiser, retail",0,News,18.5,Daytime,2,0.5476190476190477,0.4701298701298702,56.00000000000001
13205,87000.0,Bachelor,Games developer,1,Documentary,16.1,Overnight,2,0.30952380952380953,0.4077922077922078,52.0
13206,131000.0,Bachelor,Race relations officer,1,Documentary,22.0,Afternoon,2,0.8333333333333334,0.5610389610389611,71.0
13207,100000.0,Bachelor,Therapeutic radiographer,0,Documentary,17.0,Daytime,2,0.4642857142857143,0.4311688311688312,53.0
13208,101000.0,Master,Warden/ranger,0,Sports,16.6,Afternoon,3,0.47619047619047616,0.42077922077922086,68.0
13209,113000.0,High School,Emergency planning/management officer,0,News,19.7,Prime Time,1,0.6190476190476191,0.5012987012987014,44.0
13210,109000.0,High School,Video editor,2,Politics,14.7,Overnight,1,0.5714285714285714,0.3714285714285714,50.0
13211,100000.0,PhD,Amenity horticulturist,1,Comedy,23.0,Prime Time,4,0.4642857142857143,0.5870129870129871,91.0
13212,101000.0,High School,Counselling psychologist,3,Reality,20.4,Overnight,1,0.47619047619047616,0.5194805194805194,55.00000000000001
13213,85000.0,High School,Environmental manager,0,Sports,27.7,Prime Time,1,0.2857142857142857,0.7090909090909091,38.0
13214,94000.0,High School,Quantity surveyor,0,Documentary,14.0,Afternoon,1,0.39285714285714285,0.35324675324675325,34.0
13215,105000.0,High School,Community development worker,1,Comedy,21.5,Daytime,1,0.5238095238095238,0.5480519480519481,47.0
13216,104000.0,High School,Customer service manager,1,Reality,19.6,Afternoon,1,0.5119047619047619,0.49870129870129876,45.0
13217,112000.0,High School,Claims inspector/assessor,0,Sci-Fi,25.3,Overnight,1,0.6071428571428571,0.6467532467532469,46.0
13218,99000.0,High School,Pensions consultant,0,Documentary,26.7,Daytime,1,0.4523809523809524,0.6831168831168831,42.0
13219,86000.0,High School,"Physicist, medical",3,Sports,18.0,Prime Time,1,0.2976190476190476,0.4571428571428572,48.0
13220,111000.0,High School,Health and safety adviser,0,Drama,20.1,Afternoon,1,0.5952380952380952,0.5116883116883117,43.0
13221,114000.0,Master,Special effects artist,2,Documentary,17.4,Daytime,3,0.6309523809523809,0.44155844155844154,83.0
13222,109000.0,Master,Medical secretary,1,Documentary,24.4,Prime Time,3,0.5714285714285714,0.6233766233766234,80.0
13223,98000.0,Bachelor,Garment/textile technologist,1,Reality,23.3,Prime Time,2,0.44047619047619047,0.5948051948051949,60.0
13224,110000.0,PhD,Chartered management accountant,1,Comedy,18.3,Daytime,4,0.5833333333333334,0.464935064935065,92.0
13225,134000.0,Bachelor,"Radiographer, diagnostic",3,Comedy,14.6,Daytime,2,0.8690476190476191,0.3688311688311688,78.0
13226,101000.0,Master,"Scientist, water quality",3,Politics,17.5,Daytime,3,0.47619047619047616,0.4441558441558442,83.0
13227,87000.0,High School,Newspaper journalist,3,Politics,28.0,Afternoon,1,0.30952380952380953,0.7168831168831169,54.0
13228,94000.0,Master,Statistician,0,Politics,17.1,Prime Time,3,0.39285714285714285,0.43376623376623386,65.0
13229,106000.0,PhD,"Buyer, retail",1,Documentary,17.5,Overnight,4,0.5357142857142857,0.4441558441558442,90.0
13230,84000.0,High School,"Programme researcher, broadcasting/film/video",1,Politics,16.3,Daytime,1,0.27380952380952384,0.412987012987013,36.0
13231,102000.0,Bachelor,Tax inspector,0,News,22.4,Prime Time,2,0.4880952380952381,0.5714285714285714,56.00000000000001
13232,104000.0,Master,"Engineer, automotive",1,Comedy,15.9,Overnight,3,0.5119047619047619,0.4025974025974026,73.0
